ì˙ït,,,,,NAVIÉfÅ[É^,ë¨ìxÉiÉ},éûä‘ÉiÉ},éûä‘,NAV/GPS,ë¨ìx(km/h),à‹ìx,åoìx
2019/11/10,33:18.9,[INFO],[tid:,23][eid:,0]02435647505352303031464330313032373231343032373137343033373434323936373134303233303637382B3133333031373531363031302D303430373031333333313831313503,30313735,3.13333E+11,13:33:18,GPS,17.5,37ìx44ï™29.67ïb,140ìx23ï™6.78ïb
2019/11/10,33:19.9,[INFO],[tid:,44][eid:,0]02435647505352303031464330313032373231393032373137393033373434323935313134303233303638312B3133343031373531363035382D303430373031333333313931313503,30313735,3.13333E+11,13:33:19,GPS,17.5,37ìx44ï™29.51ïb,140ìx23ï™6.81ïb
2019/11/10,33:20.9,[INFO],[tid:,44][eid:,0]02435647505352303031464330313032373232343032373138343033373434323933353134303233303638372B3133343031373531363037372D303430373031333333323031313503,30313735,3.13333E+11,13:33:20,GPS,17.5,37ìx44ï™29.35ïb,140ìx23ï™6.87ïb
2019/11/10,33:21.9,[INFO],[tid:,44][eid:,0]02435647505352303031464330313032373232343032373138343033373434323931383134303233303639302B3133343031373531363038352D303430373031333333323131313503,30313735,3.13333E+11,13:33:21,GPS,17.5,37ìx44ï™29.18ïb,140ìx23ï™6.9ïb
2019/11/10,33:22.9,[INFO],[tid:,44][eid:,0]02435647505352303031464330313032373232393032373138393033373434323930313134303233303639332B3133343031373731363130332D303430373031333333323231313503,30313737,3.13333E+11,13:33:22,GPS,17.7,37ìx44ï™29.01ïb,140ìx23ï™6.93ïb
2019/11/10,33:23.9,[INFO],[tid:,44][eid:,0]02435647505352303031464330313032373233343032373139343033373434323838353134303233303639362B3133353031373831363037352D303430373031333333323331313503,30313738,3.13333E+11,13:33:23,GPS,17.8,37ìx44ï™28.85ïb,140ìx23ï™6.96ïb
2019/11/10,33:24.9,[INFO],[tid:,44][eid:,0]02435647505352303031464330313032373233393032373139393033373434323837303134303233303730302B3133353031373831363035302D303430373031333333323431313503,30313738,3.13333E+11,13:33:24,GPS,17.8,37ìx44ï™28.7ïb,140ìx23ï™7ïb
2019/11/10,33:25.9,[INFO],[tid:,44][eid:,0]02435647505352303031464330313032373233393032373139393033373434323835343134303233303730332B3133353031373631363031332D303430373031333333323531313503,30313736,3.13333E+11,13:33:25,GPS,17.6,37ìx44ï™28.54ïb,140ìx23ï™7.03ïb
2019/11/10,33:26.9,[INFO],[tid:,44][eid:,0]02435647505352303031464330313032373234343032373230343033373434323833393134303233303730362B3133363031373631353936332D303430373031333333323631313503,30313736,3.13333E+11,13:33:26,GPS,17.6,37ìx44ï™28.39ïb,140ìx23ï™7.06ïb
2019/11/10,33:27.9,[INFO],[tid:,44][eid:,0]02435647505352303031464330313032373234393032373230393033373434323832333134303233303730392B3133363031373731353938332D303430373031333333323731313503,30313737,3.13333E+11,13:33:27,GPS,17.7,37ìx44ï™28.23ïb,140ìx23ï™7.09ïb
2019/11/10,33:29.1,[INFO],[tid:,23][eid:,0]02435647505352303031464330313032373235353032373231353033373434323830373134303233303731322B3133363031373731353937382D303430373031333333323831313503,30313737,3.13333E+11,13:33:28,GPS,17.7,37ìx44ï™28.07ïb,140ìx23ï™7.12ïb
2019/11/10,33:29.9,[INFO],[tid:,23][eid:,0]02435647505352303031464330313032373235353032373231353033373434323739303134303233303731382B3133373031373831353937342D303430373031333333323931313503,30313738,3.13333E+11,13:33:29,GPS,17.8,37ìx44ï™27.9ïb,140ìx23ï™7.18ïb
2019/11/10,33:30.9,[INFO],[tid:,23][eid:,0]02435647505352303031464330313032373236303032373232303033373434323737353134303233303732312B3133373031383131353937342D303430373031333333333031313503,30313831,3.13333E+11,13:33:30,GPS,18.1,37ìx44ï™27.75ïb,140ìx23ï™7.21ïb
2019/11/10,33:31.9,[INFO],[tid:,23][eid:,0]02435647505352303031464330313032373236353032373232353033373434323735373134303233303732352B3133383031383431363034322D303430373031333333333131313503,30313834,3.13333E+11,13:33:31,GPS,18.4,37ìx44ï™27.57ïb,140ìx23ï™7.25ïb
2019/11/10,33:32.9,[INFO],[tid:,23][eid:,0]02435647505352303031464330313032373237303032373233303033373434323734323134303233303732382B3133383031383631363130332D303430373031333333333231313503,30313836,3.13333E+11,13:33:32,GPS,18.6,37ìx44ï™27.42ïb,140ìx23ï™7.28ïb
2019/11/10,33:33.9,[INFO],[tid:,23][eid:,0]02435647505352303031464330313032373237353032373233353033373434323732353134303233303733342B3133383031393131363131392D303430373031333333333331313503,30313931,3.13333E+11,13:33:33,GPS,19.1,37ìx44ï™27.25ïb,140ìx23ï™7.34ïb
2019/11/10,33:34.9,[INFO],[tid:,23][eid:,0]02435647505352303031464330313032373237353032373233353033373434323730373134303233303733372B3133383031393831363034322D303430373031333333333431313503,30313938,3.13333E+11,13:33:34,GPS,19.8,37ìx44ï™27.07ïb,140ìx23ï™7.37ïb
2019/11/10,33:35.9,[INFO],[tid:,44][eid:,0]02435647505352303031464330313032373238303032373234303033373434323638393134303233303734302B3133383032303231353939322D303430373031333333333531313503,30323032,3.13333E+11,13:33:35,GPS,20.2,37ìx44ï™26.89ïb,140ìx23ï™7.4ïb
2019/11/10,33:36.9,[INFO],[tid:,23][eid:,0]02435647505352303031464330313032373238353032373234353033373434323637303134303233303734362B3133393032303431353937372D303430373031333333333631313503,30323034,3.13333E+11,13:33:36,GPS,20.4,37ìx44ï™26.7ïb,140ìx23ï™7.46ïb
2019/11/10,33:37.9,[INFO],[tid:,23][eid:,0]02435647505352303031464330313032373239303032373235303033373434323635333134303233303735302B3133383032303431363038362D303430373031333333333731313503,30323034,3.13333E+11,13:33:37,GPS,20.4,37ìx44ï™26.53ïb,140ìx23ï™7.5ïb
2019/11/10,33:38.9,[INFO],[tid:,44][eid:,0]02435647505352303031464330313032373239353032373235353033373434323633343134303233303735362B3133393032303331363039342D303430373031333333333831313503,30323033,3.13333E+11,13:33:38,GPS,20.3,37ìx44ï™26.34ïb,140ìx23ï™7.56ïb
2019/11/10,33:39.9,[INFO],[tid:,23][eid:,0]02435647505352303031464330313032373330303032373236303033373434323631353134303233303735392B3133393032303231363130382D303430373031333333333931313503,30323032,3.13333E+11,13:33:39,GPS,20.2,37ìx44ï™26.15ïb,140ìx23ï™7.59ïb
2019/11/10,33:40.9,[INFO],[tid:,44][eid:,0]02435647505352303031464330313032373330353032373236353033373434323539383134303233303736322B3133393031393931363133312D303430373031333333343031313503,30313939,3.13333E+11,13:33:40,GPS,19.9,37ìx44ï™25.98ïb,140ìx23ï™7.62ïb
2019/11/10,33:41.9,[INFO],[tid:,23][eid:,0]02435647505352303031464330313032373331303032373237303033373434323538313134303233303736382B3133393031393431363038352D303430373031333333343131313503,30313934,3.13333E+11,13:33:41,GPS,19.4,37ìx44ï™25.81ïb,140ìx23ï™7.68ïb
2019/11/10,33:42.9,[INFO],[tid:,23][eid:,0]02435647505352303031464330313032373331303032373237303033373434323536303134303233303737312B3134313031393131353936362D303430373031333333343231313503,30313931,3.13333E+11,13:33:42,GPS,19.1,37ìx44ï™25.6ïb,140ìx23ï™7.71ïb
2019/11/10,33:43.9,[INFO],[tid:,23][eid:,0]02435647505352303031464330313032373331353032373237353033373434323534353134303233303737352B3134303031383731353930322D303430373031333333343331313503,30313837,3.13333E+11,13:33:43,GPS,18.7,37ìx44ï™25.45ïb,140ìx23ï™7.75ïb
2019/11/10,33:44.9,[INFO],[tid:,23][eid:,0]02435647505352303031464330313032373332303032373238303033373434323532393134303233303737382B3134313031383531353837392D303430373031333333343431313503,30313835,3.13333E+11,13:33:44,GPS,18.5,37ìx44ï™25.29ïb,140ìx23ï™7.78ïb
2019/11/10,33:45.9,[INFO],[tid:,44][eid:,0]02435647505352303031464330313032373332353032373238353033373434323531323134303233303738342B3134313031383231353834392D303430373031333333343531313503,30313832,3.13333E+11,13:33:45,GPS,18.2,37ìx44ï™25.12ïb,140ìx23ï™7.84ïb
2019/11/10,33:46.9,[INFO],[tid:,44][eid:,0]02435647505352303031464330313032373332393032373238393033373434323439383134303233303738372B3134313031383031353831332D303430373031333333343631313503,30313830,3.13333E+11,13:33:46,GPS,18,37ìx44ï™24.98ïb,140ìx23ï™7.87ïb
2019/11/10,33:47.9,[INFO],[tid:,44][eid:,0]02435647505352303031464330313032373332393032373238393033373434323438313134303233303739332B3134313031373731353835362D303430373031333333343731313503,30313737,3.13333E+11,13:33:47,GPS,17.7,37ìx44ï™24.81ïb,140ìx23ï™7.93ïb
2019/11/10,33:48.9,[INFO],[tid:,44][eid:,0]02435647505352303031464330313032373333343032373239343033373434323436353134303233303739362B3134323031373531353836382D303430373031333333343831313503,30313735,3.13333E+11,13:33:48,GPS,17.5,37ìx44ï™24.65ïb,140ìx23ï™7.96ïb
2019/11/10,33:49.9,[INFO],[tid:,44][eid:,0]02435647505352303031464330313032373333393032373239393033373434323435313134303233303830302B3134313031373431353839302D303430373031333333343931313503,30313734,3.13333E+11,13:33:49,GPS,17.4,37ìx44ï™24.51ïb,140ìx23ï™8ïb
2019/11/10,33:50.9,[INFO],[tid:,44][eid:,0]02435647505352303031464330313032373334343032373330343033373434323433353134303233303830362B3134313031373331353932342D303430373031333333353031313503,30313733,3.13333E+11,13:33:50,GPS,17.3,37ìx44ï™24.35ïb,140ìx23ï™8.06ïb
2019/11/10,33:51.9,[INFO],[tid:,44][eid:,0]02435647505352303031464330313032373334343032373330343033373434323432303134303233303830392B3134323031373231353932362D303430373031333333353131313503,30313732,3.13333E+11,13:33:51,GPS,17.2,37ìx44ï™24.2ïb,140ìx23ï™8.09ïb
2019/11/10,33:52.9,[INFO],[tid:,44][eid:,0]02435647505352303031464330313032373334393032373330393033373434323430363134303233303831352B3134323031373231353839392D303430373031333333353231313503,30313732,3.13333E+11,13:33:52,GPS,17.2,37ìx44ï™24.06ïb,140ìx23ï™8.15ïb
2019/11/10,33:53.9,[INFO],[tid:,44][eid:,0]02435647505352303031464330313032373335343032373331343033373434323339303134303233303831382B3134313031373331353839332D303430373031333333353331313503,30313733,3.13333E+11,13:33:53,GPS,17.3,37ìx44ï™23.9ïb,140ìx23ï™8.18ïb
2019/11/10,33:54.9,[INFO],[tid:,44][eid:,0]02435647505352303031464330313032373335393032373331393033373434323337363134303233303832312B3134313031373331353837372D303430373031333333353431313503,30313733,3.13333E+11,13:33:54,GPS,17.3,37ìx44ï™23.76ïb,140ìx23ï™8.21ïb
2019/11/10,33:55.9,[INFO],[tid:,44][eid:,0]02435647505352303031464330313032373335393032373331393033373434323336303134303233303832382B3134303031373331353836362D303430373031333333353531313503,30313733,3.13333E+11,13:33:55,GPS,17.3,37ìx44ï™23.6ïb,140ìx23ï™8.28ïb
2019/11/10,33:56.9,[INFO],[tid:,44][eid:,0]02435647505352303031464330313032373336343032373332343033373434323334363134303233303833312B3134303031373331353836322D303430373031333333353631313503,30313733,3.13333E+11,13:33:56,GPS,17.3,37ìx44ï™23.46ïb,140ìx23ï™8.31ïb
2019/11/10,33:57.9,[INFO],[tid:,44][eid:,0]02435647505352303031464330313032373336393032373332393033373434323333313134303233303833372B3133393031373331353739392D303430373031333333353731313503,30313733,3.13333E+11,13:33:57,GPS,17.3,37ìx44ï™23.31ïb,140ìx23ï™8.37ïb
2019/11/10,33:58.9,[INFO],[tid:,44][eid:,0]02435647505352303031464330313032373336393032373332393033373434323331373134303233303834302B3133393031373431353736362D303430373031333333353831313503,30313734,3.13333E+11,13:33:58,GPS,17.4,37ìx44ï™23.17ïb,140ìx23ï™8.4ïb
2019/11/10,33:59.9,[INFO],[tid:,44][eid:,0]02435647505352303031464330313032373337343032373333343033373434323330313134303233303834362B3133393031373331353733322D303430373031333333353931313503,30313733,3.13333E+11,13:33:59,GPS,17.3,37ìx44ï™23.01ïb,140ìx23ï™8.46ïb
2019/11/10,34:00.9,[INFO],[tid:,44][eid:,0]02435647505352303031464330313032373337393032373333393033373434323238373134303233303835302B3133383031373331353639352D303430373031333334303031313503,30313733,3.13333E+11,13:34:00,GPS,17.3,37ìx44ï™22.87ïb,140ìx23ï™8.5ïb
2019/11/10,34:01.9,[INFO],[tid:,23][eid:,0]02435647505352303031464330313032373338343032373334343033373434323237313134303233303835362B3133383031373131353639352D303430373031333334303131313503,30313731,3.13333E+11,13:34:01,GPS,17.1,37ìx44ï™22.71ïb,140ìx23ï™8.56ïb
2019/11/10,34:02.9,[INFO],[tid:,44][eid:,0]02435647505352303031464330313032373338343032373334343033373434323235393134303233303835392B3133383031363231353731302D303430373031333334303231313503,30313632,3.13333E+11,13:34:02,GPS,16.2,37ìx44ï™22.59ïb,140ìx23ï™8.59ïb
2019/11/10,34:03.9,[INFO],[tid:,44][eid:,0]02435647505352303031464330313032373338393032373334393033373434323234353134303233303836352B3133383031353131353734382D303430373031333334303331313503,30313531,3.13333E+11,13:34:03,GPS,15.1,37ìx44ï™22.45ïb,140ìx23ï™8.65ïb
2019/11/10,34:04.9,[INFO],[tid:,23][eid:,0]02435647505352303031464330313032373339333032373335333033373434323233323134303233303836382B3133383031343431353737352D303430373031333334303431313503,30313434,3.13333E+11,13:34:04,GPS,14.4,37ìx44ï™22.32ïb,140ìx23ï™8.68ïb
2019/11/10,34:05.9,[INFO],[tid:,44][eid:,0]02435647505352303031464330313032373339333032373335333033373434323232313134303233303837312B3133373031343431353830302D303430373031333334303531313503,30313434,3.13333E+11,13:34:05,GPS,14.4,37ìx44ï™22.21ïb,140ìx23ï™8.71ïb
2019/11/10,34:06.9,[INFO],[tid:,44][eid:,0]02435647505352303031464330313032373339393032373335393033373434323230373134303233303837352B3133373031343531353830382D303430373031333334303631313503,30313435,3.13333E+11,13:34:06,GPS,14.5,37ìx44ï™22.07ïb,140ìx23ï™8.75ïb
2019/11/10,34:07.9,[INFO],[tid:,23][eid:,0]02435647505352303031464330313032373339393032373335393033373434323139353134303233303838312B3133373031343731353736312D303430373031333334303731313503,30313437,3.13333E+11,13:34:07,GPS,14.7,37ìx44ï™21.95ïb,140ìx23ï™8.81ïb
2019/11/10,34:08.9,[INFO],[tid:,44][eid:,0]02435647505352303031464330313032373430343032373336343033373434323138323134303233303838342B3133373031343831353732372D303430373031333334303831313503,30313438,3.13333E+11,13:34:08,GPS,14.8,37ìx44ï™21.82ïb,140ìx23ï™8.84ïb
2019/11/10,34:09.9,[INFO],[tid:,23][eid:,0]02435647505352303031464330313032373430393032373336393033373434323137303134303233303838372B3133363031343831353734332D303430373031333334303931313503,30313438,3.13333E+11,13:34:09,GPS,14.8,37ìx44ï™21.7ïb,140ìx23ï™8.87ïb
2019/11/10,34:10.9,[INFO],[tid:,23][eid:,0]02435647505352303031464330313032373430393032373336393033373434323135373134303233303839332B3133363031343931353734332D303430373031333334313031313503,30313439,3.13333E+11,13:34:10,GPS,14.9,37ìx44ï™21.57ïb,140ìx23ï™8.93ïb
2019/11/10,34:11.9,[INFO],[tid:,44][eid:,0]02435647505352303031464330313032373431343032373337343033373434323134333134303233303839362B3133363031343931353733392D303430373031333334313131313503,30313439,3.13333E+11,13:34:11,GPS,14.9,37ìx44ï™21.43ïb,140ìx23ï™8.96ïb
2019/11/10,34:12.9,[INFO],[tid:,23][eid:,0]02435647505352303031464330313032373431343032373337343033373434323133323134303233303930302B3133363031343731353734342D303430373031333334313231313503,30313437,3.13333E+11,13:34:12,GPS,14.7,37ìx44ï™21.32ïb,140ìx23ï™9ïb
2019/11/10,34:13.9,[INFO],[tid:,44][eid:,0]02435647505352303031464330313032373431393032373337393033373434323132303134303233303930362B3133343031343631353731362D303430373031333334313331313503,30313436,3.13333E+11,13:34:13,GPS,14.6,37ìx44ï™21.2ïb,140ìx23ï™9.06ïb
2019/11/10,34:14.9,[INFO],[tid:,44][eid:,0]02435647505352303031464330313032373432343032373338343033373434323130373134303233303930392B3133343031353231353637372D303430373031333334313431313503,30313532,3.13333E+11,13:34:14,GPS,15.2,37ìx44ï™21.07ïb,140ìx23ï™9.09ïb
2019/11/10,34:15.9,[INFO],[tid:,44][eid:,0]02435647505352303031464330313032373432343032373338343033373434323039333134303233303931352B3133343031363131353635322D303430373031333334313531313503,30313631,3.13333E+11,13:34:15,GPS,16.1,37ìx44ï™20.93ïb,140ìx23ï™9.15ïb
2019/11/10,34:16.9,[INFO],[tid:,44][eid:,0]02435647505352303031464330313032373432393032373338393033373434323038313134303233303931382B3133333031373031353634322D303430373031333334313631313503,30313730,3.13333E+11,13:34:16,GPS,17,37ìx44ï™20.81ïb,140ìx23ï™9.18ïb
2019/11/10,34:17.9,[INFO],[tid:,44][eid:,0]02435647505352303031464330313032373433343032373339343033373434323036373134303233303932352B3133323031373231353634362D303430373031333334313731313503,30313732,3.13333E+11,13:34:17,GPS,17.2,37ìx44ï™20.67ïb,140ìx23ï™9.25ïb
2019/11/10,34:18.9,[INFO],[tid:,44][eid:,0]02435647505352303031464330313032373433343032373339343033373434323035313134303233303933312B3133323031373231353633382D303430373031333334313831313503,30313732,3.13333E+11,13:34:18,GPS,17.2,37ìx44ï™20.51ïb,140ìx23ï™9.31ïb
2019/11/10,34:19.9,[INFO],[tid:,44][eid:,0]02435647505352303031464330313032373433393032373339393033373434323033373134303233303933342B3133323031363931353634352D303430373031333334313931313503,30313639,3.13333E+11,13:34:19,GPS,16.9,37ìx44ï™20.37ïb,140ìx23ï™9.34ïb
2019/11/10,34:20.9,[INFO],[tid:,44][eid:,0]02435647505352303031464330313032373434343032373430343033373434323032313134303233303934302B3133333031363531353539392D303430373031333334323031313503,30313635,3.13333E+11,13:34:20,GPS,16.5,37ìx44ï™20.21ïb,140ìx23ï™9.4ïb
2019/11/10,34:21.9,[INFO],[tid:,44][eid:,0]02435647505352303031464330313032373434343032373430343033373434323030373134303233303934332B3133333031363431353630382D303430373031333334323131313503,30313634,3.13333E+11,13:34:21,GPS,16.4,37ìx44ï™20.07ïb,140ìx23ï™9.43ïb
2019/11/10,34:22.9,[INFO],[tid:,44][eid:,0]02435647505352303031464330313032373434393032373430393033373434313939333134303233303935302B3133323031363731353634302D303430373031333334323231313503,30313637,3.13333E+11,13:34:22,GPS,16.7,37ìx44ï™19.93ïb,140ìx23ï™9.5ïb
2019/11/10,34:23.9,[INFO],[tid:,44][eid:,0]02435647505352303031464330313032373435353032373431353033373434313937383134303233303935362B3133323031383531353636362D303430373031333334323331313503,30313835,3.13333E+11,13:34:23,GPS,18.5,37ìx44ï™19.78ïb,140ìx23ï™9.56ïb
